"record","time","date","SampleID","file","Remove","A","gsw","Ci","VPDleaf","Tair","Tleaf","CO2r","CO2s","H2Or","H2Os","RHs","flow","Qin","Patm"
"13",14:27:46,"20230908","BNL19795","20230908_ACi_ron_19795","NO",8.5,46.1,344,2.5,30.78,35.59,674.84,663.69,32.117,33.504,74.83,500.1,1799,99.5
"14",14:29:17,"20230908","BNL19795","20230908_ACi_ron_19795","NO",9.21,45.3,435,2.28,30.77,34.85,800.1,788.05,32.159,33.399,74.62,500,1799,99.5
"15",14:31:18,"20230908","BNL19795","20230908_ACi_ron_19795","NO",10.1,34.3,484,2.32,30.78,34.91,1000.37,987.31,32.227,33.185,74.12,500.1,1799,99.51
"16",14:33:18,"20230908","BNL19795","20230908_ACi_ron_19795","NO",12.3,27.1,614,2.36,30.79,35.01,1400.54,1384.7,32.281,33.055,73.78,500.1,1799,99.5
"17",14:35:27,"20230908","BNL19795","20230908_ACi_ron_19795","NO",13.1,22,769,2.4,30.81,35.09,1800.24,1783.32,32.319,32.957,73.49,500.1,1800,99.49
"18",14:37:04,"20230908","BNL19795","20230908_ACi_ron_19795","YES",1.72,20.4,282,2.41,30.81,35.13,434.92,432.58,32.386,32.983,73.53,500.1,1799,99.49
"1",10:46:22,"20230912","BNL19846","20230912_ACi_ron_19846","YES",4.18,41.9,257,1.79,29.22,32.61,434.61,429.2,30.677,31.57,77.47,500.1,1800,99.96
"2",10:50:14,"20230912","BNL19846","20230912_ACi_ron_19846","NO",4.39,41.7,248,1.92,29.23,33.18,434.93,429.23,30.887,31.844,78.09,500.1,1799,99.95
"3",10:51:15,"20230912","BNL19846","20230912_ACi_ron_19846","NO",4.44,41.9,247,1.92,29.23,33.2,435.11,429.36,30.93,31.891,78.2,500.1,1799,99.95
"4",10:52:16,"20230912","BNL19846","20230912_ACi_ron_19846","NO",2.38,42.5,198,1.92,29.23,33.2,300.02,296.87,30.953,31.926,78.3,500,1800,99.96
"5",10:53:38,"20230912","BNL19846","20230912_ACi_ron_19846","NO",1.97,42.7,166,1.91,29.23,33.2,250.12,247.51,31.01,31.985,78.43,500,1800,99.96
"6",10:55:00,"20230912","BNL19846","20230912_ACi_ron_19846","NO",0.599,43.3,122,1.91,29.24,33.21,149.96,149.09,31.08,32.067,78.61,500.1,1800,99.96
"7",10:56:22,"20230912","BNL19846","20230912_ACi_ron_19846","NO",-0.0288,44.6,97.9,1.9,29.24,33.21,100.02,99.95,31.118,32.13,78.76,500.1,1800,99.96
"8",10:57:44,"20230912","BNL19846","20230912_ACi_ron_19846","NO",-0.662,45.2,72.6,1.88,29.24,33.19,50.06,50.8,31.203,32.219,78.97,500,1800,99.96
"9",10:59:42,"20230912","BNL19846","20230912_ACi_ron_19846","YES",5.1,48.6,249,1.68,29.25,32.49,434.96,428.41,31.368,32.339,79.22,500,1799,99.95
"10",11:01:04,"20230912","BNL19846","20230912_ACi_ron_19846","YES",4.74,49.1,262,1.67,29.26,32.51,434.92,428.8,31.465,32.443,79.42,500.1,1799,99.95
"11",11:02:05,"20230912","BNL19846","20230912_ACi_ron_19846","NO",5.54,48.8,273,1.67,29.26,32.53,474.7,467.58,31.509,32.482,79.51,500.1,1800,99.96
"12",11:03:42,"20230912","BNL19846","20230912_ACi_ron_19846","NO",6.4,48.1,338,1.67,29.26,32.52,574.9,566.66,31.547,32.503,79.57,500.1,1800,99.96
"13",11:05:06,"20230912","BNL19846","20230912_ACi_ron_19846","NO",7.31,47.6,402,1.67,29.26,32.52,674.97,665.56,31.601,32.545,79.66,500.1,1800,99.96
"14",11:06:34,"20230912","BNL19846","20230912_ACi_ron_19846","NO",7.82,46.9,502,1.66,29.27,32.51,800.44,790.3,31.673,32.599,79.78,500.1,1800,99.95
"15",11:08:44,"20230912","BNL19846","20230912_ACi_ron_19846","NO",8.5,45.7,664,1.66,29.27,32.54,1000,988.87,31.799,32.7,80.01,500.1,1800,99.94
"16",11:10:42,"20230912","BNL19846","20230912_ACi_ron_19846","NO",9.59,43.6,999,1.66,29.27,32.56,1400.53,1387.79,31.878,32.74,80.09,500.1,1799,99.94
"17",11:12:52,"20230912","BNL19846","20230912_ACi_ron_19846","NO",10.3,41.6,1340,1.65,29.27,32.56,1800.11,1786.21,31.961,32.781,80.22,500.1,1800,99.94
"18",11:14:29,"20230912","BNL19846","20230912_ACi_ron_19846","YES",2.51,40.1,320,1.65,29.26,32.57,434.98,431.62,32.001,32.793,80.27,500.1,1801,99.94
"1",13:10:24,"20230912","BNL19847","20230912_ACi_ron_19847","YES",2.75,28.8,265,2.08,31.96,34.9,434.97,431.35,34.75,35.472,74.24,500.1,1799,99.7
"2",14:24:40,"20230912","BNL19847","20230912_ACi_ron_19847","YES",5.29,55.5,262,1.81,32.03,34.13,434.91,428.02,34.703,35.901,74.69,500.1,1800,99.53
"3",14:25:41,"20230912","BNL19847","20230912_ACi_ron_19847","NO",5.24,49.2,243,2.1,32.04,35.12,434.82,427.98,34.726,35.967,74.81,500.1,1800,99.53
"4",14:26:42,"20230912","BNL19847","20230912_ACi_ron_19847","NO",2.91,49.1,191,2.1,32.04,35.12,300.01,296.14,34.761,35.997,74.87,500.1,1800,99.53
"5",14:28:04,"20230912","BNL19847","20230912_ACi_ron_19847","NO",2.17,49.3,168,2.1,32.04,35.11,250.13,247.2,34.762,36.003,74.89,500.1,1800,99.53
"6",14:29:26,"20230912","BNL19847","20230912_ACi_ron_19847","NO",0.639,49.9,123,2.09,32.03,35.1,149.99,149.04,34.769,36.02,74.94,500.1,1800,99.53
"7",14:30:48,"20230912","BNL19847","20230912_ACi_ron_19847","NO",-0.195,56.7,103,1.8,32.04,34.13,100.03,100.13,34.823,36.038,74.95,500.1,1800,99.53
"8",14:32:10,"20230912","BNL19847","20230912_ACi_ron_19847","NO",-0.921,57.6,75.3,1.8,32.04,34.16,50.09,51.13,34.879,36.112,75.09,500.1,1799,99.53
"9",14:34:11,"20230912","BNL19847","20230912_ACi_ron_19847","NO",5.84,52.6,236,2.08,32.05,35.14,435.06,427.47,34.991,36.301,75.45,500.1,1799,99.53
"10",14:35:33,"20230912","BNL19847","20230912_ACi_ron_19847","YES",5.52,53.7,249,2.07,32.06,35.16,434.89,427.68,35.086,36.418,75.66,500.1,1799,99.53
"11",14:36:34,"20230912","BNL19847","20230912_ACi_ron_19847","NO",6.57,53.2,253,2.07,32.06,35.16,474.77,466.25,35.17,36.486,75.8,500.1,1800,99.53
"12",14:38:05,"20230912","BNL19847","20230912_ACi_ron_19847","NO",7.96,52.2,302,2.06,32.06,35.18,574.84,564.53,35.294,36.584,75.99,500.1,1800,99.52
"13",14:39:38,"20230912","BNL19847","20230912_ACi_ron_19847","NO",9.11,50.8,354,2.06,32.06,35.19,674.91,663.12,35.41,36.662,76.14,500.1,1800,99.52
"14",14:41:06,"20230912","BNL19847","20230912_ACi_ron_19847","NO",10,48.8,432,2.07,32.07,35.23,800.35,787.32,35.507,36.714,76.22,500.1,1799,99.52
"15",14:43:22,"20230912","BNL19847","20230912_ACi_ron_19847","NO",11.7,50.7,582,2.11,32.1,35.39,999.66,984.32,35.545,36.825,76.32,500.1,1800,99.52
"16",14:45:21,"20230912","BNL19847","20230912_ACi_ron_19847","NO",13.9,39.6,775,2.11,32.09,35.32,1400.45,1382.28,35.579,36.583,75.85,500,1799,99.53
"17",14:47:31,"20230912","BNL19847","20230912_ACi_ron_19847","NO",15.2,34.7,1020,2.12,32.09,35.35,1800.48,1780.66,35.621,36.509,75.7,500.1,1801,99.53
"18",14:49:09,"20230912","BNL19847","20230912_ACi_ron_19847","YES",2.15,31.6,309,2.13,32.08,35.36,434.92,431.98,35.689,36.5,75.72,500.1,1801,99.53
"1",11:56:41,"20230913","BNL19853","20230913_ACi_der_19853","YES",7.98,101,284,1.61,32.37,33.65,434.66,424.26,34.369,36.27,74.38,500.6,1799,99.98
"2",11:58:03,"20230913","BNL19853","20230913_ACi_der_19853","NO",8.17,101,281,1.62,32.4,33.72,434.94,424.31,34.506,36.411,74.54,500.5,1799,99.98
"3",11:59:25,"20230913","BNL19853","20230913_ACi_der_19853","NO",8.17,100,281,1.62,32.41,33.76,435.04,424.41,34.665,36.558,74.78,500.5,1800,99.98
"4",12:00:59,"20230913","BNL19853","20230913_ACi_der_19853","NO",5.16,100,202,1.6,32.39,33.73,299.99,293.23,34.794,36.664,75.09,500.6,1801,99.97
"5",12:02:21,"20230913","BNL19853","20230913_ACi_der_19853","NO",4,101,174,1.58,32.38,33.7,250.09,244.82,34.851,36.714,75.24,500.6,1801,99.97
"6",12:03:43,"20230913","BNL19853","20230913_ACi_der_19853","NO",2.26,102,131,1.57,32.37,33.68,175,171.96,34.884,36.759,75.36,500.6,1801,99.97
"7",12:05:05,"20230913","BNL19853","20230913_ACi_der_19853","NO",0.944,103,105,1.57,32.37,33.69,124.98,123.61,34.931,36.815,75.46,500.5,1799,99.96
"8",12:06:27,"20230913","BNL19853","20230913_ACi_der_19853","NO",-0.254,106,72.2,1.55,32.37,33.63,69.9,70.07,34.943,36.858,75.56,500.6,1799,99.96
"9",12:07:49,"20230913","BNL19853","20230913_ACi_der_19853","NO",-0.666,108,59.4,1.54,32.38,33.62,49.93,50.63,34.966,36.9,75.62,500.6,1799,99.96
"10",12:10:01,"20230913","BNL19853","20230913_ACi_der_19853","YES",7.79,109,298,1.54,32.39,33.64,435.03,424.82,35.007,36.97,75.69,500.6,1800,99.95
"11",12:11:23,"20230913","BNL19853","20230913_ACi_der_19853","NO",7.8,111,299,1.55,32.41,33.68,435.11,424.89,35.04,37.03,75.76,500.6,1800,99.95
"12",12:12:57,"20230913","BNL19853","20230913_ACi_der_19853","NO",8.74,111,323,1.54,32.41,33.67,474.88,463.44,35.072,37.067,75.82,500.5,1800,99.95
"13",12:14:55,"20230913","BNL19853","20230913_ACi_der_19853","NO",11.2,112,481,1.53,32.41,33.65,675.06,660.29,35.121,37.112,75.91,500.5,1800,99.95
"14",12:16:25,"20230913","BNL19853","20230913_ACi_der_19853","NO",11.9,112,591,1.53,32.41,33.66,800.16,784.25,35.184,37.171,76,500.5,1799,99.94
"15",12:18:14,"20230913","BNL19853","20230913_ACi_der_19853","NO",12.4,109,773,1.52,32.39,33.62,1000.17,983.31,35.211,37.139,76.04,500.5,1800,99.93
"16",12:20:14,"20230913","BNL19853","20230913_ACi_der_19853","NO",13.6,106,1140,1.53,32.39,33.64,1399.25,1380.21,35.227,37.11,75.96,500.6,1799,99.93
"17",12:22:32,"20230913","BNL19853","20230913_ACi_der_19853","NO",14.2,102,1510,1.53,32.38,33.62,1799.83,1779.5,35.209,37.026,75.84,500.6,1799,99.93
"18",12:24:34,"20230913","BNL19853","20230913_ACi_der_19853","YES",6.35,99.2,312,1.54,32.36,33.61,434.85,426.45,35.169,36.949,75.78,500.5,1800,99.93
"1",14:00:56,"20230913","BNL19855","20230913_Aci_der_19855","YES",6.95,68.2,248,1.69,33.42,34.31,433.42,424.48,36.199,37.566,72.45,499.6,2001,99.71
"2",14:04:36,"20230913","BNL19855","20230913_Aci_der_19855","NO",6.59,67.9,258,1.68,33.33,34.2,434.84,426.33,35.986,37.34,72.36,499.7,2001,99.71
"3",14:05:58,"20230913","BNL19855","20230913_Aci_der_19855","NO",6.67,68,257,1.67,33.3,34.14,435.11,426.51,35.899,37.247,72.29,499.7,2000,99.71
"4",14:07:32,"20230913","BNL19855","20230913_Aci_der_19855","NO",3.94,68.9,195,1.68,33.29,34.15,299.98,294.83,35.79,37.164,72.14,499.6,2000,99.7
"5",14:08:54,"20230913","BNL19855","20230913_Aci_der_19855","NO",2.91,69.2,171,1.69,33.29,34.13,250.04,246.19,35.679,37.063,71.96,499.7,2000,99.7
"6",14:10:16,"20230913","BNL19855","20230913_Aci_der_19855","NO",1.5,70,134,1.69,33.28,34.11,174.95,172.9,35.566,36.969,71.81,499.7,2000,99.7
"7",14:11:38,"20230913","BNL19855","20230913_Aci_der_19855","NO",0.529,71.1,109,1.7,33.28,34.11,125.07,124.25,35.433,36.867,71.62,499.7,2001,99.69
"8",14:13:00,"20230913","BNL19855","20230913_Aci_der_19855","NO",-0.578,73,81.3,1.71,33.28,34.1,69.92,70.5,35.315,36.791,71.47,499.6,2001,99.69
"9",14:14:22,"20230913","BNL19855","20230913_Aci_der_19855","NO",-0.76,74.4,65.8,1.71,33.27,34.09,49.89,50.73,35.201,36.71,71.34,499.6,2001,99.69
"10",14:16:33,"20230913","BNL19855","20230913_Aci_der_19855","NO",6.86,77.4,271,1.72,33.28,34.08,435.05,426.12,35.026,36.599,71.1,499.7,1999,99.68
"11",14:17:59,"20230913","BNL19855","20230913_Aci_der_19855","YES",6.9,78.3,271,1.73,33.29,34.11,434.85,425.85,34.943,36.546,70.94,499.7,1999,99.68
"12",14:19:34,"20230913","BNL19855","20230913_Aci_der_19855","NO",7.63,75.8,289,1.75,33.3,34.13,474.83,464.91,34.871,36.44,70.68,499.7,1999,99.67
"13",14:21:29,"20230913","BNL19855","20230913_Aci_der_19855","NO",10.7,68.2,389,1.78,33.33,34.18,675.15,661.26,34.819,36.264,70.23,499.6,1999,99.67
"14",14:22:59,"20230913","BNL19855","20230913_Aci_der_19855","NO",12,61.4,448,1.81,33.36,34.24,800.14,784.68,34.814,36.139,69.88,499.7,1999,99.67
"15",14:24:49,"20230913","BNL19855","20230913_Aci_der_19855","NO",13.7,53,540,1.84,33.37,34.28,1000.26,982.65,34.818,35.983,69.53,499.7,1999,99.67
"16",14:26:28,"20230913","BNL19855","20230913_Aci_der_19855","NO",17.1,45.9,742,1.86,33.37,34.3,1399.85,1377.9,34.793,35.816,69.22,499.7,1999,99.67
"17",14:28:31,"20230913","BNL19855","20230913_Aci_der_19855","NO",18.3,38.4,962,1.9,33.38,34.34,1800.08,1776.52,34.744,35.617,68.77,499.7,2000,99.66
"18",14:30:06,"20230913","BNL19855","20230913_Aci_der_19855","YES",3.18,33,264,1.91,33.38,34.36,434.89,430.73,34.734,35.494,68.53,499.7,2000,99.66
"1",16:22:42,"20230913","BNL19856","20230913_Aci_der_19856","YES",3.56,26.8,205,2,33.23,34.37,434.93,430.37,34.027,34.675,67.46,499.7,1801,99.54
"2",16:24:14,"20230913","BNL19856","20230913_Aci_der_19856","NO",3.58,26.4,201,1.99,33.21,34.33,434.96,430.38,34.019,34.655,67.46,499.7,1801,99.54
"3",16:25:34,"20230913","BNL19856","20230913_Aci_der_19856","NO",3.53,26.1,202,1.99,33.21,34.32,435.08,430.56,34.007,34.636,67.46,499.7,1801,99.53
"4",16:27:08,"20230913","BNL19856","20230913_Aci_der_19856","NO",1.99,25.9,166,1.98,33.19,34.29,299.97,297.38,33.997,34.618,67.48,499.6,1801,99.53
"5",16:28:28,"20230913","BNL19856","20230913_Aci_der_19856","NO",1.37,25.9,157,1.97,33.17,34.25,250.15,248.35,33.985,34.603,67.51,499.7,1801,99.54
"6",16:29:48,"20230913","BNL19856","20230913_Aci_der_19856","NO",0.672,25.8,127,1.97,33.16,34.25,175.05,174.13,33.979,34.594,67.53,499.7,1801,99.54
"7",16:31:08,"20230913","BNL19856","20230913_Aci_der_19856","NO",0.123,26.5,113,1.97,33.16,34.23,125.05,124.82,33.976,34.605,67.57,499.7,1801,99.54
"8",16:32:28,"20230913","BNL19856","20230913_Aci_der_19856","NO",-0.546,27.1,100,1.97,33.16,34.22,70.04,70.65,33.967,34.61,67.59,499.7,1801,99.54
"9",16:33:48,"20230913","BNL19856","20230913_Aci_der_19856","YES",-0.563,27.8,81.2,1.97,33.16,34.23,50,50.64,33.938,34.598,67.55,499.6,1801,99.53
"10",16:35:52,"20230913","BNL19856","20230913_Aci_der_19856","YES",3.97,28.8,197,1.97,33.16,34.22,435.06,429.99,33.875,34.561,67.47,499.7,1801,99.53
"11",16:37:12,"20230913","BNL19856","20230913_Aci_der_19856","NO",3.78,29.1,210,1.98,33.17,34.23,435.06,430.21,33.845,34.539,67.42,499.7,1800,99.53
"12",16:38:44,"20230913","BNL19856","20230913_Aci_der_19856","NO",4.07,27.6,220,1.98,33.16,34.24,474.87,469.65,33.802,34.462,67.27,499.7,1800,99.53
"13",16:40:38,"20230913","BNL19856","20230913_Aci_der_19856","NO",5.33,23.3,283,2,33.17,34.25,674.82,668.03,33.757,34.32,66.99,499.7,1800,99.54
"14",16:42:06,"20230913","BNL19856","20230913_Aci_der_19856","NO",5.63,19.8,317,2.01,33.17,34.26,799.98,792.82,33.728,34.213,66.77,499.7,1800,99.54
"15",16:43:55,"20230913","BNL19856","20230913_Aci_der_19856","NO",6.33,17,370,2.03,33.16,34.27,1000.24,992.21,33.709,34.127,66.63,499.7,1800,99.55
"16",16:45:39,"20230913","BNL19856","20230913_Aci_der_19856","NO",8.32,15.1,470,2.04,33.17,34.28,1400.04,1389.52,33.699,34.071,66.5,499.7,1800,99.55
"17",16:47:40,"20230913","BNL19856","20230913_Aci_der_19856","NO",9.07,12.8,612,2.04,33.17,34.29,1800.27,1788.78,33.702,34.02,66.41,499.7,1800,99.55
"18",16:49:14,"20230913","BNL19856","20230913_Aci_der_19856","YES",0.894,10.6,286,2.03,33.14,34.24,434.88,433.69,33.746,34.006,66.51,499.7,1800,99.57
"1",13:01:56,"20230913","BNL19854","20230913_ACi_ron_19854","YES",5.37,49.1,238,2.03,32.17,34.8,434.26,427.28,34.483,35.675,73.78,500.1,1800,99.69
"2",13:58:18,"20230913","BNL19854","20230913_ACi_ron_19854","NO",5.98,63.8,262,2.03,32.22,35.05,434.89,427.03,34.94,36.481,75.16,500.1,1800,99.59
"3",13:59:40,"20230913","BNL19854","20230913_ACi_ron_19854","NO",6.09,63.9,260,2.04,32.21,35.04,435.16,427.17,34.855,36.403,75.03,500.1,1800,99.59
"4",14:00:41,"20230913","BNL19854","20230913_ACi_ron_19854","NO",3.17,64.4,207,2.03,32.2,35,299.97,295.69,34.802,36.356,74.99,500.1,1800,99.59
"5",14:02:03,"20230913","BNL19854","20230913_ACi_ron_19854","NO",2.52,64.4,176,2.02,32.19,34.96,250.22,246.8,34.716,36.269,74.85,500.1,1799,99.58
"6",14:03:25,"20230913","BNL19854","20230913_ACi_ron_19854","NO",0.602,65.4,129,2.02,32.17,34.92,149.99,149.03,34.614,36.187,74.72,500.1,1800,99.58
"7",14:04:47,"20230913","BNL19854","20230913_ACi_ron_19854","NO",-0.388,65.2,107,2.03,32.16,34.9,100.1,100.4,34.503,36.076,74.56,500.1,1801,99.58
"8",14:06:09,"20230913","BNL19854","20230913_ACi_ron_19854","NO",-1.19,65.6,78.8,2.02,32.15,34.85,50.12,51.46,34.377,35.954,74.35,500.1,1801,99.57
"9",14:08:10,"20230913","BNL19854","20230913_ACi_ron_19854","YES",6.05,66,266,2.03,32.13,34.82,434.84,426.88,34.171,35.767,74.03,500.1,1800,99.57
"10",14:09:32,"20230913","BNL19854","20230913_ACi_ron_19854","YES",5.87,66.5,271,2.03,32.13,34.77,434.76,427.01,34.037,35.642,73.77,500.1,1800,99.57
"11",14:10:33,"20230913","BNL19854","20230913_ACi_ron_19854","NO",7.06,66.9,281,2.04,32.13,34.78,474.76,465.51,33.945,35.569,73.63,500.1,1799,99.56
"12",14:12:03,"20230913","BNL19854","20230913_ACi_ron_19854","NO",8.52,66.8,340,2.05,32.13,34.79,574.76,563.58,33.826,35.458,73.37,500.1,1799,99.56
"13",14:13:35,"20230913","BNL19854","20230913_ACi_ron_19854","NO",9.81,67.7,407,2.07,32.14,34.82,674.74,661.83,33.726,35.391,73.21,500.1,1799,99.56
"14",14:15:24,"20230913","BNL19854","20230913_ACi_ron_19854","NO",10.7,67.6,506,2.08,32.15,34.84,800.33,786.18,33.632,35.307,72.99,500.1,1799,99.55
"15",14:17:13,"20230913","BNL19854","20230913_ACi_ron_19854","NO",11.7,67.3,672,2.11,32.17,34.92,1000.1,984.37,33.578,35.271,72.83,500.1,1799,99.55
"16",14:19:10,"20230913","BNL19854","20230913_ACi_ron_19854","NO",12.9,67.6,1030,2.14,32.17,35.02,1400.2,1382.27,33.533,35.259,72.78,500.1,1799,99.55
"17",14:21:08,"20230913","BNL19854","20230913_ACi_ron_19854","NO",13.6,66.6,1390,2.15,32.18,35.02,1800.32,1780.87,33.488,35.194,72.61,500.1,1799,99.55
"18",14:22:46,"20230913","BNL19854","20230913_ACi_ron_19854","YES",4.17,66,313,2.14,32.21,34.99,434.96,429.2,33.505,35.189,72.51,500.1,1799,99.55
"1",16:03:08,"20230913","BNL19857","20230913_Aci_ron_19857","YES",6.88,72.8,253,2.24,32.16,35.15,429.12,420.02,32.774,34.717,71.65,500,2000,99.44
"2",16:04:43,"20230913","BNL19857","20230913_Aci_ron_19857","YES",6.72,76.8,269,2.24,32.15,35.13,434.09,425.12,32.603,34.652,71.55,500.1,2001,99.45
"3",16:05:44,"20230913","BNL19857","20230913_Aci_ron_19857","NO",7,72,254,2.25,32.16,35.13,434.98,425.73,32.629,34.559,71.35,500.1,2001,99.45
"4",16:06:45,"20230913","BNL19857","20230913_Aci_ron_19857","NO",3.94,72.4,196,2.26,32.15,35.13,300.24,294.91,32.575,34.518,71.27,500.1,2001,99.46
"5",16:08:07,"20230913","BNL19857","20230913_Aci_ron_19857","NO",2.94,71.1,171,2.27,32.15,35.14,250.09,246.08,32.524,34.443,71.12,500.1,2001,99.46
"6",16:09:29,"20230913","BNL19857","20230913_Aci_ron_19857","NO",0.762,71.1,126,2.26,32.15,35.12,149.94,148.73,32.475,34.392,71.03,500.1,2001,99.46
"7",16:10:51,"20230913","BNL19857","20230913_Aci_ron_19857","NO",-0.349,70.9,104,2.27,32.15,35.14,100.13,100.35,32.445,34.364,70.97,500.1,2000,99.46
"8",16:12:13,"20230913","BNL19857","20230913_Aci_ron_19857","NO",-1.35,71.5,79.8,2.28,32.15,35.14,50.05,51.56,32.424,34.362,70.96,500.1,2001,99.46
"9",16:14:11,"20230913","BNL19857","20230913_Aci_ron_19857","NO",7.09,71.9,251,2.27,32.15,35.1,434.68,425.32,32.383,34.322,70.89,500.1,2001,99.45
"10",16:15:33,"20230913","BNL19857","20230913_Aci_ron_19857","YES",6.9,72.3,257,2.26,32.15,35.09,435.03,425.9,32.375,34.325,70.89,500.1,2001,99.45
"11",16:16:52,"20230913","BNL19857","20230913_Aci_ron_19857","NO",7.84,73.9,277,2.28,32.16,35.16,474.9,464.52,32.387,34.392,71,500.1,2000,99.45
"12",16:18:22,"20230913","BNL19857","20230913_Aci_ron_19857","NO",10.1,72.7,317,2.27,32.15,35.11,574.67,561.39,32.39,34.352,70.93,500.1,2001,99.44
"13",16:20:05,"20230913","BNL19857","20230913_Aci_ron_19857","NO",11.9,72.5,372,2.25,32.15,35.07,675.31,659.73,32.441,34.384,71.02,500.1,2001,99.44
"14",16:21:32,"20230913","BNL19857","20230913_Aci_ron_19857","NO",13.5,71.3,449,2.26,32.14,35.08,799.99,782.21,32.433,34.352,70.96,500.1,2000,99.44
"15",16:23:35,"20230913","BNL19857","20230913_Aci_ron_19857","NO",16.6,67.3,547,2.27,32.14,35.07,1000.16,978.4,32.36,34.183,70.64,500.1,1999,99.44
"16",16:25:36,"20230913","BNL19857","20230913_Aci_ron_19857","NO",20.6,57.6,750,2.3,32.12,35.08,1400.26,1373.27,32.315,33.902,70.12,500.1,2001,99.45
"17",16:27:54,"20230913","BNL19857","20230913_Aci_ron_19857","NO",22.4,43.5,882,2.38,32.13,35.2,1799.9,1770.69,32.244,33.491,69.25,500.1,1999,99.45
"18",16:29:30,"20230913","BNL19857","20230913_Aci_ron_19857","YES",3.45,33.9,252,2.42,32.13,35.26,435.06,430.48,32.241,33.234,68.72,500.1,2000,99.44
"1",10:03:00,"20230914","BNL19859","20230914_ACi_der_19859","NO",7.05,90.9,289,1.38,30.34,31.83,434.3,425.19,31.943,33.409,77.06,499.7,1800,100.2
"2",10:05:36,"20230914","BNL19859","20230914_ACi_der_19859","YES",7.24,89.5,285,1.38,30.36,31.86,435.15,425.83,32.077,33.519,77.24,499.7,1800,100.2
"3",10:06:58,"20230914","BNL19859","20230914_ACi_der_19859","NO",7.24,90.2,286,1.38,30.38,31.89,435,425.67,32.147,33.601,77.33,499.7,1799,100.2
"4",10:08:31,"20230914","BNL19859","20230914_ACi_der_19859","NO",4.64,90.8,204,1.38,30.39,31.91,299.93,293.92,32.216,33.676,77.47,499.7,1799,100.2
"5",10:09:53,"20230914","BNL19859","20230914_ACi_der_19859","NO",3.7,91.8,174,1.38,30.4,31.94,250.08,245.26,32.265,33.741,77.58,499.7,1799,100.2
"6",10:11:15,"20230914","BNL19859","20230914_ACi_der_19859","NO",2.19,93.4,130,1.38,30.41,31.97,174.99,172.09,32.323,33.825,77.71,499.7,1800,100.2
"7",10:12:37,"20230914","BNL19859","20230914_ACi_der_19859","NO",1.05,96.3,103,1.37,30.42,31.96,124.96,123.51,32.356,33.892,77.84,499.7,1800,100.2
"8",10:13:59,"20230914","BNL19859","20230914_ACi_der_19859","NO",-0.201,99.1,71.8,1.36,30.43,31.98,69.94,70.07,32.397,33.974,77.98,499.7,1799,100.2
"9",10:15:21,"20230914","BNL19859","20230914_ACi_der_19859","NO",-0.378,102,55.3,1.35,30.43,31.94,50.03,50.4,32.43,34.035,78.13,499.5,1800,100.2
"10",10:17:29,"20230914","BNL19859","20230914_ACi_der_19859","YES",7.6,106,299,1.34,30.43,31.96,435.23,425.38,32.485,34.141,78.35,499.7,1799,100.2
"11",10:18:51,"20230914","BNL19859","20230914_ACi_der_19859","NO",7.33,108,305,1.34,30.44,31.96,435.08,425.54,32.537,34.213,78.49,499.7,1799,100.2
"12",10:20:28,"20230914","BNL19859","20230914_ACi_der_19859","NO",8.17,108,330,1.34,30.45,31.99,474.9,464.29,32.585,34.264,78.54,499.7,1799,100.2
"13",10:22:26,"20230914","BNL19859","20230914_ACi_der_19859","NO",10.4,107,488,1.34,30.47,32.02,674.86,661.24,32.645,34.315,78.57,499.7,1800,100.2
"14",10:23:57,"20230914","BNL19859","20230914_ACi_der_19859","NO",10.9,105,600,1.34,30.47,32.03,800.19,785.8,32.691,34.337,78.6,499.7,1800,100.2
"15",10:25:48,"20230914","BNL19859","20230914_ACi_der_19859","NO",11.1,105,791,1.33,30.48,32.01,1000.41,985.42,32.75,34.375,78.65,499.7,1800,100.2
"16",10:27:28,"20230914","BNL19859","20230914_ACi_der_19859","NO",11.5,104,1170,1.34,30.49,32.05,1400.19,1384.08,32.808,34.424,78.73,499.7,1799,100.2
"17",10:29:44,"20230914","BNL19859","20230914_ACi_der_19859","NO",11.8,101,1550,1.35,30.51,32.11,1799.96,1782.88,32.886,34.474,78.77,499.7,1799,100.2
"18",10:31:25,"20230914","BNL19859","20230914_ACi_der_19859","YES",5.6,99,326,1.35,30.52,32.14,434.96,427.54,32.98,34.542,78.86,499.7,1800,100.2
"1",12:20:40,"20230914","BNL19860","20230914_Aci_der_19860","YES",12.2,232,320,1.55,33.45,34.86,436.57,420.12,36.545,40.573,78.28,499.6,2001,100
"2",12:24:59,"20230914","BNL19860","20230914_Aci_der_19860","NO",11.6,232,324,1.54,33.46,34.85,434.91,419.23,36.597,40.596,78.29,499.7,2000,99.99
"3",12:26:21,"20230914","BNL19860","20230914_Aci_der_19860","NO",11.5,231,325,1.54,33.46,34.83,435.12,419.53,36.608,40.583,78.29,499.7,2000,99.98
"4",12:27:55,"20230914","BNL19860","20230914_Aci_der_19860","NO",7.44,231,228,1.54,33.46,34.84,300.06,289.92,36.63,40.606,78.32,499.7,2000,99.98
"5",12:29:17,"20230914","BNL19860","20230914_Aci_der_19860","NO",5.74,231,194,1.55,33.49,34.89,250.09,242.19,36.666,40.678,78.33,499.7,2000,99.98
